id_venda,data_hora,categoria,produto,quantidade,valor_unitario
41964,2018-02-16 18:32:11,Bolo Tradicional,Bolo de fubá,5,15.08
41965,2018-11-20 12:46:22,Bolo de Pote,Bolo de pote prestígio,1,9.7
41966,2021-10-24 08:52:23,Bolo Tradicional,Bolo de chocolate,1,20.33
41967,2023-08-08 16:49:40,Bolo Tradicional,Bolo de chocolate,1,24.03
41968,2017-11-30 21:50:01,Bolo Tradicional,Bolo de chocolate,1,22.23
41969,2019-07-22 21:28:07,Bolo de Pote,Bolo de pote churros,1,11.97
41970,2022-08-01 15:57:17,Bolo de Pote,Bolo de pote chocolate,3,12.58
41971,2022-08-25 10:59:25,Salgado,Esfiha,2,7.81
41972,2022-02-19 18:22:01,Bolo Tradicional,Bolo de laranja,1,19.96
41973,2023-10-27 08:14:31,Salgado,Pão de queijo,4,6.28
41974,2019-11-30 14:30:52,Bolo Tradicional,Bolo de fubá,2,20.42
41975,2020-12-10 13:23:54,Bolo Tradicional,Bolo de fubá,2,22.38
41976,2017-11-24 19:37:26,Bolo de Festa,Bolo dois amores,2,81.43
41977,2025-08-13 09:04:07,Bolo de Festa,Bolo dois amores,5,130.27
41978,2020-08-10 16:36:11,Bolo Tradicional,Bolo de chocolate,3,22.91
41979,2018-09-02 21:44:22,Bolo Tradicional,Bolo de milho,1,24.54
41980,2021-04-27 13:06:43,Bolo de Pote,Bolo de pote prestígio,1,12.0
41981,2019-09-23 17:27:58,Salgado,Coxinha,1,9.73
41982,2023-02-11 17:54:18,Bolo Tradicional,Bolo de milho,1,24.1
41983,2023-04-07 15:26:57,Salgado,Coxinha,1,8.46
41984,2017-05-20 10:07:28,Bolo de Festa,Bolo de aniversário chocolate,1,85.7
41985,2020-01-05 19:17:12,Bolo Tradicional,Bolo de laranja,3,23.75
41986,2022-11-15 20:38:43,Bolo Tradicional,Bolo de chocolate,1,23.24
41987,2018-05-28 12:03:23,Bolo de Festa,Bolo de casamento,1,107.81
41988,2020-06-09 09:31:21,Bolo de Festa,Bolo dois amores,1,149.96
41989,2024-10-13 09:45:42,Bolo de Pote,Bolo de pote morango,1,12.49
41990,2020-03-21 09:20:18,Salgado,Quibe,2,6.36
41991,2020-11-19 08:09:38,Bolo Tradicional,Bolo de milho,1,22.97
41992,2018-07-07 18:47:58,Bolo Tradicional,Bolo de milho,2,17.96
41993,2025-04-15 19:09:59,Bolo de Pote,Bolo de pote chocolate,1,9.55
41994,2021-02-15 12:43:02,Bebida,Chá gelado,2,3.16
41995,2025-09-20 17:07:05,Bolo de Pote,Bolo de pote brigadeiro,1,12.3
41996,2023-10-21 13:51:59,Bolo Tradicional,Bolo de cenoura,2,24.58
41997,2017-02-13 21:41:00,Bolo Tradicional,Bolo de chocolate,1,16.73
41998,2024-02-03 21:59:57,Bolo Tradicional,Bolo de chocolate,3,22.9
41999,2017-11-29 21:36:01,Bolo de Festa,Bolo dois amores,3,118.82
42000,2022-05-04 19:36:18,Bolo de Pote,Bolo de pote morango,1,10.25
42001,2017-01-17 13:40:40,Bolo Tradicional,Bolo de milho,4,21.71
42002,2021-06-09 21:05:57,Bolo Tradicional,Bolo de milho,1,15.28
42003,2025-08-30 17:47:41,Bolo Tradicional,Bolo de chocolate,3,15.41
42004,2022-11-23 14:33:37,Bebida,Água mineral,1,5.35
42005,2021-12-25 21:09:20,Bolo de Pote,Bolo de pote prestígio,1,10.6
42006,2025-06-24 08:20:37,Bolo Tradicional,Bolo de cenoura,3,18.12
42007,2024-11-27 17:26:58,Bolo de Pote,Bolo de pote morango,1,9.37
42008,2022-01-23 09:52:27,Bolo de Pote,Bolo de pote prestígio,2,10.5
42009,2020-04-18 08:44:41,Bolo de Pote,Bolo de pote chocolate,2,12.01
42010,2017-06-04 14:49:29,Bebida,Café expresso,5,6.78
42011,2017-04-08 17:55:52,Bebida,Suco natural,5,7.6
42012,2019-07-05 09:33:45,Bebida,Chá gelado,1,4.42
42013,2017-10-03 15:04:09,Bolo de Festa,Bolo floresta negra,2,96.44
42014,2025-05-07 13:46:58,Bolo de Festa,Bolo de aniversário chocolate,1,117.33
42015,2018-07-25 13:20:55,Bolo de Festa,Bolo dois amores,1,117.59
42016,2021-02-27 21:48:41,Bolo de Festa,Bolo floresta negra,2,128.1
42017,2017-09-23 16:28:47,Bolo Tradicional,Bolo de milho,1,16.76
42018,2023-11-06 16:04:10,Bebida,Refrigerante,1,3.6
42019,2021-06-27 10:41:24,Bolo Tradicional,Bolo de laranja,1,16.84
42020,2023-08-11 19:26:09,Bolo Tradicional,Bolo de chocolate,1,24.12
42021,2023-02-27 08:38:21,Bolo Tradicional,Bolo de laranja,2,23.63
42022,2021-06-16 12:07:50,Bolo Tradicional,Bolo de cenoura,1,21.94
42023,2019-11-01 12:45:56,Bolo Tradicional,Bolo de chocolate,3,20.49
42024,2021-12-12 13:04:03,Bolo de Pote,Bolo de pote churros,1,12.8
42025,2021-07-28 16:47:51,Bolo Tradicional,Bolo de cenoura,1,17.88
42026,2017-12-19 12:32:52,Bolo Tradicional,Bolo de cenoura,1,15.73
42027,2019-08-22 20:35:11,Bolo de Festa,Bolo dois amores,2,81.87
42028,2024-11-09 19:56:57,Bolo de Festa,Bolo de aniversário morango,2,134.64
42029,2022-04-01 11:43:31,Bebida,Água mineral,1,3.97
42030,2021-10-12 17:43:56,Bebida,Suco natural,1,5.28
42031,2020-06-11 14:28:22,Bolo de Pote,Bolo de pote prestígio,3,8.59
42032,2017-06-21 10:03:04,Bolo Tradicional,Bolo de cenoura,1,20.58
42033,2024-09-05 21:18:38,Bebida,Café expresso,1,5.5
42034,2018-08-23 18:41:15,Bolo Tradicional,Bolo de chocolate,2,24.41
42035,2021-11-16 13:38:05,Bolo de Pote,Bolo de pote chocolate,1,9.27
42036,2018-02-25 18:42:54,Bolo Tradicional,Bolo de fubá,1,22.97
42037,2024-05-14 20:57:56,Bolo de Pote,Bolo de pote brigadeiro,2,14.36
42038,2021-12-08 19:19:27,Bolo de Pote,Bolo de pote prestígio,4,11.48
42039,2025-04-01 17:12:21,Bolo de Pote,Bolo de pote morango,1,11.28
42040,2018-07-22 15:51:44,Bolo de Festa,Bolo de aniversário morango,1,145.94
42041,2022-12-20 09:46:49,Bolo de Pote,Bolo de pote morango,4,11.49
42042,2024-08-05 18:08:51,Salgado,Empada,2,5.9
42043,2021-06-05 13:34:57,Bolo de Pote,Bolo de pote churros,2,8.4
42044,2023-07-19 09:42:47,Bolo Tradicional,Bolo de milho,2,15.92
42045,2021-04-04 16:55:01,Bolo de Pote,Bolo de pote brigadeiro,2,14.15
42046,2024-07-29 14:39:09,Bolo Tradicional,Bolo de laranja,2,23.98
42047,2019-07-22 13:55:28,Bolo de Festa,Bolo de aniversário chocolate,2,134.99
42048,2020-06-12 12:56:12,Bolo de Festa,Bolo de aniversário morango,5,97.88
42049,2024-02-20 10:50:13,Bebida,Água mineral,1,4.06
42050,2023-06-03 09:57:34,Salgado,Pão de queijo,1,6.67
42051,2018-03-01 13:36:05,Bolo de Pote,Bolo de pote morango,1,12.17
42052,2018-01-14 11:18:08,Bolo Tradicional,Bolo de milho,2,15.3
42053,2024-07-29 13:38:43,Bolo Tradicional,Bolo de fubá,1,24.64
42054,2023-08-03 20:35:32,Bolo de Festa,Bolo dois amores,3,89.75
42055,2017-12-22 14:17:31,Bolo de Pote,Bolo de pote chocolate,1,13.31
42056,2021-05-15 20:15:26,Bolo Tradicional,Bolo de chocolate,2,17.61
42057,2025-02-24 09:03:33,Bolo de Festa,Bolo floresta negra,1,84.01
42058,2017-01-02 17:22:56,Bolo de Festa,Bolo de aniversário chocolate,2,116.58
42059,2019-08-11 18:01:02,Bolo de Pote,Bolo de pote churros,1,14.49
42060,2024-05-03 18:18:04,Bolo Tradicional,Bolo de milho,5,15.11
42061,2021-03-03 17:55:42,Bolo de Festa,Bolo de aniversário chocolate,2,104.3
42062,2017-10-23 15:24:17,Salgado,Esfiha,2,9.68
42063,2021-01-31 10:44:05,Salgado,Quibe,1,8.6
42064,2025-09-04 21:01:58,Bolo de Pote,Bolo de pote prestígio,2,10.97
42065,2023-05-10 19:00:31,Salgado,Pão de queijo,1,9.2
42066,2017-12-20 16:27:57,Bolo Tradicional,Bolo de laranja,1,16.24
42067,2018-06-04 15:09:04,Bolo de Pote,Bolo de pote prestígio,2,12.89
42068,2018-07-09 21:43:01,Bolo Tradicional,Bolo de fubá,1,21.16
42069,2024-05-13 15:37:39,Bolo de Festa,Bolo de casamento,1,104.84
42070,2019-08-14 10:07:23,Bolo de Pote,Bolo de pote prestígio,1,12.28
42071,2021-04-18 13:37:54,Bolo Tradicional,Bolo de laranja,2,16.56
42072,2024-05-29 19:17:07,Bolo de Festa,Bolo dois amores,1,99.88
42073,2018-10-24 15:44:39,Bebida,Refrigerante,2,5.04
42074,2021-02-07 17:41:59,Bolo Tradicional,Bolo de fubá,1,15.06
42075,2023-11-07 11:36:26,Bebida,Café expresso,1,7.7
42076,2022-09-18 18:10:34,Bolo de Pote,Bolo de pote morango,1,10.35
42077,2020-10-30 11:10:58,Bolo de Festa,Bolo floresta negra,1,102.87
42078,2021-06-01 11:33:23,Salgado,Esfiha,1,7.89
42079,2023-03-17 16:59:55,Bolo Tradicional,Bolo de fubá,1,17.04
42080,2018-02-19 10:56:27,Bolo Tradicional,Bolo de fubá,1,18.02
42081,2019-09-05 17:01:40,Bebida,Chá gelado,1,4.4
42082,2021-01-04 17:58:50,Bebida,Água mineral,1,4.81
42083,2017-05-04 18:10:27,Bolo Tradicional,Bolo de fubá,5,19.87
42084,2016-10-17 20:53:22,Bolo de Pote,Bolo de pote prestígio,2,12.85
42085,2018-04-22 08:44:17,Bolo Tradicional,Bolo de cenoura,1,18.51
42086,2019-02-16 11:27:05,Bebida,Café expresso,1,4.87
42087,2017-08-04 14:30:03,Bebida,Suco natural,1,4.91
42088,2019-05-20 20:55:27,Bolo Tradicional,Bolo de cenoura,1,22.67
42089,2025-04-21 15:26:33,Bebida,Café expresso,3,3.81
42090,2022-09-18 20:24:14,Salgado,Quibe,1,9.27
42091,2022-11-05 12:09:12,Salgado,Quibe,1,9.3
42092,2021-12-29 12:25:44,Bolo Tradicional,Bolo de chocolate,2,24.46
42093,2025-09-08 19:36:07,Bolo de Festa,Bolo floresta negra,4,107.33
42094,2018-10-27 13:07:47,Bolo Tradicional,Bolo de chocolate,2,20.7
42095,2024-08-01 15:08:29,Salgado,Empada,1,5.96
42096,2019-09-28 13:25:20,Salgado,Coxinha,3,8.61
42097,2023-08-24 11:30:45,Bolo de Pote,Bolo de pote churros,2,12.07
42098,2024-11-10 12:52:49,Bolo Tradicional,Bolo de chocolate,1,17.32
42099,2020-08-10 13:09:05,Bolo de Festa,Bolo de aniversário chocolate,1,90.54
42100,2017-12-14 13:19:33,Bolo Tradicional,Bolo de cenoura,2,24.42
42101,2019-03-11 17:30:45,Bebida,Café expresso,1,7.94
42102,2020-04-06 09:48:56,Salgado,Quibe,1,10.0
42103,2021-07-31 21:11:22,Bolo de Festa,Bolo dois amores,1,86.1
42104,2017-06-25 10:59:00,Bolo Tradicional,Bolo de cenoura,2,18.2
42105,2021-01-22 18:35:38,Bolo de Pote,Bolo de pote prestígio,1,9.98
42106,2024-06-29 21:23:17,Bolo de Pote,Bolo de pote brigadeiro,1,10.22
42107,2019-07-24 21:57:50,Bolo de Festa,Bolo de aniversário morango,3,99.92
42108,2018-05-03 20:49:59,Bolo Tradicional,Bolo de milho,2,15.45
42109,2017-12-26 08:15:49,Bolo de Festa,Bolo dois amores,3,91.41
42110,2024-09-24 19:16:44,Bolo de Pote,Bolo de pote prestígio,1,13.61
42111,2021-01-17 09:43:18,Bolo Tradicional,Bolo de fubá,2,18.08
42112,2023-01-23 17:19:15,Bolo Tradicional,Bolo de fubá,1,16.78
42113,2023-12-22 21:56:18,Bolo de Festa,Bolo de aniversário chocolate,1,84.78
42114,2017-10-10 13:43:38,Salgado,Coxinha,1,7.51
42115,2019-03-21 17:45:27,Bolo Tradicional,Bolo de laranja,1,22.66
42116,2023-10-19 20:11:27,Bolo de Pote,Bolo de pote churros,1,8.16
42117,2024-10-14 09:11:13,Bolo Tradicional,Bolo de cenoura,1,19.1
42118,2017-11-20 14:06:39,Bolo Tradicional,Bolo de cenoura,1,19.58
42119,2022-01-12 15:50:38,Bolo Tradicional,Bolo de fubá,1,20.88
42120,2017-05-07 20:24:56,Bolo Tradicional,Bolo de chocolate,1,18.14
42121,2023-07-29 15:45:56,Bolo Tradicional,Bolo de milho,2,23.61
42122,2019-04-19 10:47:17,Bolo de Festa,Bolo de casamento,1,138.41
42123,2017-03-02 16:43:58,Bebida,Água mineral,2,4.53
42124,2023-04-21 14:20:01,Bolo de Pote,Bolo de pote churros,3,8.85
42125,2020-03-14 19:45:02,Bolo Tradicional,Bolo de cenoura,1,23.78
42126,2017-10-29 12:10:45,Bolo de Pote,Bolo de pote churros,2,12.17
42127,2024-04-08 18:37:20,Bolo de Festa,Bolo floresta negra,2,149.05
42128,2023-03-25 17:09:42,Bolo Tradicional,Bolo de cenoura,1,17.89
42129,2021-01-23 16:26:07,Salgado,Esfiha,1,7.2
42130,2024-05-30 19:02:20,Bolo de Pote,Bolo de pote prestígio,1,12.17
42131,2018-05-25 13:39:39,Bolo de Pote,Bolo de pote brigadeiro,1,8.24
42132,2021-01-17 09:10:13,Bolo Tradicional,Bolo de cenoura,2,18.87
42133,2021-01-01 19:58:47,Bolo de Pote,Bolo de pote chocolate,1,8.75
42134,2024-02-28 08:51:39,Bolo de Pote,Bolo de pote prestígio,3,11.99
42135,2023-10-07 18:13:44,Bebida,Chá gelado,2,4.11
42136,2017-05-31 11:08:22,Bolo de Festa,Bolo dois amores,2,99.87
42137,2016-10-16 15:40:20,Bolo de Festa,Bolo dois amores,3,139.59
42138,2025-06-30 16:13:57,Bolo Tradicional,Bolo de cenoura,1,23.57
42139,2023-05-23 19:26:32,Bolo de Pote,Bolo de pote morango,1,10.86
42140,2024-06-03 18:15:24,Bolo Tradicional,Bolo de fubá,4,24.34
42141,2016-10-03 16:46:39,Bolo de Pote,Bolo de pote brigadeiro,5,13.46
42142,2017-02-02 17:49:13,Bolo Tradicional,Bolo de fubá,1,24.91
42143,2017-04-02 20:30:47,Bolo de Pote,Bolo de pote brigadeiro,2,11.98
42144,2017-11-17 20:44:33,Bolo de Festa,Bolo de aniversário chocolate,1,119.44
42145,2020-11-17 18:23:03,Bolo de Festa,Bolo dois amores,1,87.15
42146,2020-03-06 09:34:26,Salgado,Quibe,2,5.02
42147,2017-06-02 15:36:42,Bolo Tradicional,Bolo de laranja,1,20.6
42148,2020-01-03 10:28:51,Bolo Tradicional,Bolo de laranja,3,19.71
42149,2021-09-08 13:45:38,Bebida,Café expresso,1,6.01
42150,2016-12-28 11:40:06,Bolo Tradicional,Bolo de cenoura,2,17.35
42151,2019-10-13 11:51:23,Bolo de Pote,Bolo de pote morango,1,13.4
42152,2022-11-01 11:41:38,Bolo Tradicional,Bolo de fubá,3,21.27
42153,2024-12-05 09:24:20,Bolo Tradicional,Bolo de milho,1,18.64
42154,2022-06-21 08:28:26,Bolo de Festa,Bolo de aniversário chocolate,2,134.45
42155,2018-03-29 21:10:54,Bolo Tradicional,Bolo de laranja,2,24.7
42156,2017-10-05 21:14:15,Bolo Tradicional,Bolo de chocolate,1,20.23
42157,2018-02-11 13:11:24,Bolo de Pote,Bolo de pote chocolate,5,10.41
42158,2020-05-05 19:45:07,Bolo Tradicional,Bolo de chocolate,1,18.64
42159,2017-08-17 18:43:02,Bolo de Festa,Bolo floresta negra,2,115.63
42160,2018-11-05 20:08:26,Bolo Tradicional,Bolo de milho,2,20.08
42161,2022-08-18 13:00:44,Bolo de Pote,Bolo de pote brigadeiro,1,10.11
42162,2021-12-18 08:22:30,Bebida,Refrigerante,3,6.09
42163,2017-02-22 13:35:31,Bolo de Pote,Bolo de pote chocolate,1,9.47
42164,2022-02-22 11:07:46,Bebida,Água mineral,1,5.94
42165,2023-07-12 19:42:48,Bolo de Festa,Bolo floresta negra,1,91.88
42166,2019-08-22 14:02:14,Bolo Tradicional,Bolo de fubá,1,23.98
42167,2023-09-18 09:37:24,Salgado,Empada,2,5.66
42168,2022-04-29 17:29:47,Bolo de Pote,Bolo de pote brigadeiro,1,10.98
42169,2023-02-09 17:52:33,Bebida,Café expresso,1,7.66
42170,2018-06-24 12:12:17,Salgado,Empada,2,5.14
42171,2025-01-25 14:13:36,Bolo Tradicional,Bolo de cenoura,4,17.06
42172,2022-04-29 09:07:33,Bolo Tradicional,Bolo de laranja,2,19.38
42173,2020-03-29 13:34:58,Bolo de Pote,Bolo de pote chocolate,1,11.15
42174,2022-09-08 09:13:53,Bolo de Pote,Bolo de pote brigadeiro,1,12.18
42175,2021-10-01 17:02:05,Bolo de Festa,Bolo dois amores,2,123.02
42176,2024-05-28 09:19:45,Bebida,Café expresso,3,3.29
42177,2023-11-13 18:53:16,Bebida,Café expresso,1,3.2
42178,2016-11-27 15:03:46,Bolo de Pote,Bolo de pote brigadeiro,1,8.17
42179,2021-04-20 09:00:39,Bolo de Pote,Bolo de pote brigadeiro,1,9.92
42180,2018-04-30 10:36:50,Bolo Tradicional,Bolo de fubá,1,16.14
42181,2022-06-27 08:01:01,Salgado,Empada,1,6.52
42182,2025-08-01 12:37:53,Bolo de Pote,Bolo de pote prestígio,2,12.02
42183,2023-04-15 10:12:13,Bolo Tradicional,Bolo de cenoura,3,15.76
42184,2020-07-20 18:32:33,Bolo Tradicional,Bolo de laranja,4,21.66
42185,2018-07-14 15:29:23,Bolo Tradicional,Bolo de cenoura,3,22.47
42186,2023-01-07 17:08:10,Bolo Tradicional,Bolo de milho,3,20.17
42187,2017-08-03 19:42:30,Bebida,Café expresso,1,3.47
42188,2020-12-04 19:16:24,Bolo Tradicional,Bolo de fubá,2,15.38
42189,2022-07-23 08:55:48,Bolo Tradicional,Bolo de milho,1,24.06
42190,2025-03-16 09:58:33,Bolo Tradicional,Bolo de chocolate,1,23.11
42191,2017-10-05 19:01:05,Bolo Tradicional,Bolo de cenoura,3,20.34
42192,2023-09-02 17:32:59,Bolo de Pote,Bolo de pote prestígio,1,14.98
42193,2019-10-28 12:01:40,Bolo de Festa,Bolo floresta negra,1,116.84
42194,2019-06-10 17:59:01,Bolo Tradicional,Bolo de laranja,1,20.73
42195,2021-04-18 14:56:40,Bolo Tradicional,Bolo de cenoura,1,18.9
42196,2018-01-28 11:01:57,Salgado,Pão de queijo,1,8.91
42197,2020-10-21 18:44:45,Bolo de Festa,Bolo de aniversário morango,2,103.33
42198,2019-01-07 12:50:51,Salgado,Coxinha,3,5.64
42199,2021-03-04 13:22:46,Bebida,Água mineral,2,4.0
42200,2019-12-01 14:17:04,Bolo de Festa,Bolo floresta negra,2,141.41
42201,2025-07-29 08:04:02,Bolo de Pote,Bolo de pote churros,2,9.29
42202,2024-12-06 16:15:13,Bolo de Festa,Bolo de aniversário morango,1,110.65
42203,2018-12-03 16:53:28,Bolo Tradicional,Bolo de cenoura,4,16.61
42204,2025-02-10 09:23:59,Bolo Tradicional,Bolo de milho,1,19.17
42205,2023-11-09 19:15:40,Bolo de Pote,Bolo de pote brigadeiro,1,13.3
42206,2022-03-22 20:15:34,Bolo de Festa,Bolo de aniversário morango,2,91.83
42207,2017-12-06 13:50:51,Bolo de Festa,Bolo de aniversário chocolate,3,115.22
42208,2018-10-08 16:33:36,Bolo de Pote,Bolo de pote churros,1,8.23
42209,2021-11-11 20:05:12,Bolo Tradicional,Bolo de fubá,1,15.16
42210,2017-05-05 18:24:51,Bebida,Refrigerante,2,8.0
42211,2019-06-27 21:47:56,Bolo Tradicional,Bolo de milho,2,23.14
42212,2017-06-20 19:47:46,Bolo Tradicional,Bolo de fubá,3,16.6
42213,2017-01-21 17:30:24,Bolo Tradicional,Bolo de laranja,1,22.01
42214,2025-03-24 13:34:27,Salgado,Quibe,2,9.07
42215,2019-12-15 12:39:54,Bebida,Café expresso,1,6.86
42216,2018-10-01 19:43:17,Bolo de Festa,Bolo de aniversário chocolate,4,134.0
42217,2017-02-27 17:29:59,Salgado,Empada,1,5.93
42218,2023-04-07 08:42:40,Bolo Tradicional,Bolo de cenoura,1,23.23
42219,2022-12-14 18:34:21,Bolo Tradicional,Bolo de cenoura,2,16.1
42220,2019-07-18 11:05:19,Salgado,Coxinha,1,7.54
42221,2023-03-07 19:21:02,Bolo de Pote,Bolo de pote morango,1,10.55
42222,2024-12-05 17:17:12,Bolo de Festa,Bolo de casamento,1,119.4
42223,2025-01-25 12:20:58,Bolo Tradicional,Bolo de milho,1,19.56
42224,2023-08-17 14:19:50,Salgado,Esfiha,1,7.31
42225,2024-07-23 08:11:26,Bolo Tradicional,Bolo de milho,3,18.46
42226,2024-01-13 08:44:02,Bolo Tradicional,Bolo de chocolate,1,18.35
42227,2020-10-29 09:43:26,Bolo Tradicional,Bolo de laranja,1,18.24
42228,2018-09-19 21:39:07,Bolo de Pote,Bolo de pote churros,1,8.03
42229,2024-08-19 12:50:14,Bolo de Pote,Bolo de pote brigadeiro,3,9.53
42230,2017-12-25 18:10:14,Bolo de Festa,Bolo de casamento,1,99.92
42231,2017-03-28 09:02:15,Bolo de Festa,Bolo de aniversário chocolate,2,143.9
42232,2021-09-03 21:28:48,Bolo Tradicional,Bolo de chocolate,1,22.15
42233,2020-12-11 18:04:08,Bolo Tradicional,Bolo de chocolate,3,20.63
42234,2021-01-20 14:22:54,Bolo de Festa,Bolo de casamento,2,84.17
42235,2017-11-10 19:50:49,Bolo de Pote,Bolo de pote churros,1,11.5
42236,2017-04-28 17:09:42,Bolo Tradicional,Bolo de fubá,1,15.05
42237,2023-07-12 19:42:00,Bebida,Água mineral,1,5.26
42238,2018-12-26 13:58:06,Bolo Tradicional,Bolo de cenoura,2,18.69
42239,2025-05-06 21:00:49,Bolo de Festa,Bolo de aniversário morango,1,116.92
42240,2023-07-14 10:06:39,Bolo de Pote,Bolo de pote morango,1,13.86
42241,2021-01-11 18:54:14,Bolo Tradicional,Bolo de milho,1,15.74
42242,2025-03-28 19:26:38,Bolo Tradicional,Bolo de chocolate,4,21.67
42243,2019-10-16 13:14:39,Bolo de Pote,Bolo de pote churros,3,8.9
42244,2020-02-29 11:01:01,Bolo Tradicional,Bolo de laranja,1,20.94
42245,2018-03-18 13:27:01,Bolo Tradicional,Bolo de fubá,1,20.94
42246,2024-11-22 18:16:09,Bebida,Chá gelado,2,3.72
42247,2023-04-19 19:16:25,Bolo de Festa,Bolo de casamento,1,98.3
42248,2018-02-17 16:37:01,Bolo Tradicional,Bolo de cenoura,1,23.79
42249,2018-06-05 11:38:18,Salgado,Empada,1,8.49
42250,2021-04-05 10:31:47,Bolo Tradicional,Bolo de fubá,1,17.17
42251,2024-03-31 11:21:34,Bolo Tradicional,Bolo de chocolate,1,15.62
42252,2025-07-27 20:17:13,Bolo Tradicional,Bolo de chocolate,1,22.0
42253,2025-07-04 17:02:17,Salgado,Esfiha,1,7.78
42254,2018-12-11 13:20:02,Bolo Tradicional,Bolo de laranja,1,24.52
42255,2021-12-10 13:53:50,Bolo Tradicional,Bolo de fubá,2,15.42
42256,2021-02-16 18:06:33,Bebida,Chá gelado,1,7.36
42257,2018-06-20 13:53:24,Bolo Tradicional,Bolo de milho,1,19.88
42258,2022-04-24 19:15:15,Bolo de Pote,Bolo de pote brigadeiro,1,11.69
42259,2024-02-18 14:41:41,Bebida,Água mineral,1,3.07
42260,2021-06-29 14:16:09,Salgado,Coxinha,1,6.55
42261,2019-01-01 20:22:47,Bebida,Café expresso,2,3.28
42262,2023-07-16 12:49:04,Salgado,Pão de queijo,1,9.64
42263,2021-10-11 17:20:38,Bolo Tradicional,Bolo de fubá,2,20.78
42264,2020-02-15 10:01:06,Bolo Tradicional,Bolo de chocolate,1,24.67
42265,2024-01-04 21:46:06,Salgado,Empada,3,9.5
42266,2021-05-14 17:10:09,Bebida,Suco natural,1,3.05
42267,2022-10-09 10:13:24,Bolo Tradicional,Bolo de chocolate,1,24.95
42268,2018-08-07 13:16:49,Bolo Tradicional,Bolo de milho,2,15.96
42269,2022-09-02 11:29:25,Bolo de Festa,Bolo floresta negra,2,145.53
42270,2018-09-06 16:39:52,Salgado,Quibe,1,8.33
42271,2018-01-02 10:04:07,Bolo Tradicional,Bolo de milho,1,15.74
42272,2023-03-23 19:24:49,Bolo Tradicional,Bolo de chocolate,1,24.54
42273,2018-03-20 15:45:35,Bolo Tradicional,Bolo de cenoura,2,19.56
42274,2020-12-02 17:34:39,Bolo Tradicional,Bolo de fubá,2,19.31
42275,2018-06-25 14:08:04,Bolo Tradicional,Bolo de cenoura,2,16.42
42276,2021-09-13 20:36:34,Bolo de Festa,Bolo floresta negra,2,132.43
42277,2025-07-04 19:25:35,Bolo Tradicional,Bolo de fubá,1,22.91
42278,2024-03-27 13:03:08,Bolo Tradicional,Bolo de chocolate,2,20.56
42279,2018-01-01 19:06:23,Bolo Tradicional,Bolo de milho,1,20.22
42280,2022-05-12 08:14:22,Bolo Tradicional,Bolo de laranja,2,15.59
42281,2022-06-06 14:04:23,Bolo de Pote,Bolo de pote prestígio,1,10.46
42282,2018-08-26 10:19:21,Bolo Tradicional,Bolo de milho,1,20.77
42283,2021-04-02 12:58:25,Bolo de Pote,Bolo de pote chocolate,3,12.47
42284,2023-03-30 15:14:42,Bolo Tradicional,Bolo de cenoura,2,15.75
42285,2019-10-24 21:57:16,Bolo de Pote,Bolo de pote morango,2,13.53
42286,2020-12-13 17:11:43,Bebida,Suco natural,1,3.33
42287,2017-01-24 15:01:32,Bolo Tradicional,Bolo de cenoura,1,24.93
42288,2018-09-19 09:44:49,Bebida,Café expresso,2,5.59
42289,2020-06-15 16:02:38,Bolo de Festa,Bolo de casamento,2,107.57
42290,2025-02-20 12:09:18,Bolo de Pote,Bolo de pote churros,1,9.57
42291,2018-09-06 18:46:56,Bolo de Pote,Bolo de pote morango,1,8.5
42292,2020-01-05 10:33:33,Bolo de Festa,Bolo dois amores,1,134.99
42293,2019-04-09 20:45:08,Bolo Tradicional,Bolo de chocolate,3,16.79
42294,2024-09-12 15:01:47,Bolo de Pote,Bolo de pote prestígio,4,13.01
42295,2023-07-05 15:11:33,Bolo de Pote,Bolo de pote chocolate,1,12.2
42296,2023-12-28 21:44:35,Bolo de Festa,Bolo de aniversário morango,1,84.38
